,px,py,xtrue,ytrue
0,0.26876804512783936,0.2878811641066301,0.10000000149011612,0.20000000298023224
1,0.27740330887316644,0.2864650287521555,0.10999983549118042,0.19995026290416718
2,0.2860173666265111,0.2849202406147757,0.11999868601560593,0.19980117678642273
3,0.2946082604606708,0.28324696877483024,0.12999558448791504,0.1995534896850586
4,0.3031740327672453,0.2814453977731283,0.13998958468437195,0.19920817017555237
5,0.3117127140267669,0.2795157499067476,0.14997969567775726,0.1987643837928772
6,0.32022232077671636,0.27745830236313307,0.1599644422531128,0.19821316003799438
7,0.32870086555242817,0.27527336732229124,0.1699422150850296,0.19754758477210999
8,0.33714636102239404,0.2729612871644431,0.17991158366203308,0.19676628708839417
9,0.34555682276014577,0.2705224348342594,0.1898709237575531,0.1958661526441574
10,0.35393027526705767,0.2679572119628866,0.19981874525547028,0.19484654068946838
11,0.36226475182048146,0.2652660448292227,0.20975331962108612,0.19370509684085846
12,0.3705583054510633,0.2624493806247052,0.21967396140098572,0.1924481987953186
13,0.3788089816387809,0.2595077156986204,0.22958053648471832,0.19108480215072632
14,0.3870148244038239,0.25644159854699844,0.2394723743200302,0.1896182745695114
15,0.39517386244619523,0.25325162670935186,0.24934867024421692,0.1880505084991455
16,0.4032841219136526,0.24993844358677494,0.25920695066452026,0.18637318909168243
17,0.4113436181459814,0.24650274692805418,0.2690448760986328,0.18458034098148346
18,0.41935037591853835,0.24294526022620652,0.27886074781417847,0.1826704889535904
19,0.4273024304445533,0.23926674923155242,0.28865325450897217,0.18064427375793457
20,0.43519783934531886,0.2354680061276955,0.29842162132263184,0.17850461602210999
